sample,TOT_DEP,CITY,COUNTY,STATE,OPEN_DT,ZIP5,DEP_YR3,unique_id,INSTITUTION_SIZE,P002001,P002002,P002003,P002004,P002005,P015001,P016001,P017001,P018001,P018002,P018005,P027001,P027002,P027024,P031001,P032001,P033001,H001001,H003001,H003002,H003003,H004001,H004002,H004003,P030001,P030002,P030003,P030004,P030005,P030006,P030007,P030008,P030009,P030010,P030011,P030012,P030013,P030014,P030015,P030016,P032002,P032003,P032004,P032005,P032006,P032007,P032008,P032009,P032010,P032011,P032012,P032013,P035001,P035002,P035003,P035004,P035005,P035006,P035007,P035008,P035009,P035010,P052001,P052002,P052003,P052004,P052005,P052006,P052007,P052008,P052009,P052010,P052011,P052012,P052013,P052014,P052015,P052016,P052017,P053001,P060001,P060002,P060003,P061001,P061002,P061003,P076001,P076002,P076003,P076004,P076005,P076006,P076007,P076008,P076009,P076010,P076011,P076012,P076013,P076014,P076015,P076016,P076017,P077001,P082001,H034001,H034002,H034003,H034004,H034005,H034006,H034007,H034008,H034009,H034010,H040001,H040002,H040003,H040004,H040005,H040006,H040007,H040008,H040009,H040010,H047001,H047002,H047003,H050001,H050002,H050003,H084001,H084002,H084003,H084004,H084005,H084006,H084007,H084008,H084009,H084010,H084011,H084012,H084013,H084014,H084015,H084016,H084017,H084018,H084019,H084020,H084021,H084022,H084023,H084024,H084025,NUM_BANK,NUM_BR,Longitude,Latitude,Column 172
Build,40057,Suffolk,Suffolk City,Virginia,11/14/2005,23435,10240,10000197,LARGE,15089,13764,13762,,,5194,14967,2.88,5194,707,4487,15089,14967,122,4271,13498,3.16,5442,5442,5194,248,5194,4366,828,7454,7110,6294,816,35,35,0,0,0,,0,0,0,96,36,177,4218,30,4188,2017,0,2017,778,0,778,264,5,259,7454,7110,6294,816,604,160,11,32,9,344,5162,248,237,161,180,234,282,311,417,353,657,758,721,345,117,99,42,52036,5162,414,4748,5162,1906,3256,4287,141,161,133,93,184,227,246,331,274,575,681,679,324,106,99,33,55183,20426,5415,521,1581,496,796,1044,561,244,95,77,5153,2639,129,1988,352,0,22,0,18,5,5415,5386,29,5415,5371,44,4331,23,37,36,21,27,22,30,114,41,66,140,251,376,608,958,592,330,406,131,108,7,7,0,0,2,2,-76.46521,36.84882,0.3679700822
Build,769546,Gaithersburg,Montgomery,Maryland,11/01/2007,20878,52971,10000479,LARGE,55177,54490,54490,,,19201,55149,2.87,19201,3587,15614,55177,55149,28,14463,47932,3.31,20099,20099,19201,898,19201,13731,5470,29963,25566,22612,2954,2419,633,5,1529,218,,34,7,71,430,165,1305,13936,132,13804,6436,400,6036,4147,517,3630,4139,1370,2769,29963,25566,22612,2954,2344,442,139,19,10,4397,19227,441,233,244,531,471,665,676,778,662,1580,2122,3184,2481,1893,1780,1486,84330,19227,3014,16213,19227,10489,8738,14659,242,143,129,330,267,388,398,427,427,1093,1526,2411,2089,1774,1666,1349,94845,35236,20088,1004,1720,3061,7705,4899,1365,178,92,64,19189,9896,147,7782,1341,0,7,0,11,5,20088,20013,75,20088,20025,63,13721,0,40,27,21,58,41,36,51,161,164,83,39,213,962,1534,994,712,2085,1746,3188,1031,468,49,18,8,14,-77.23548,39.11755,0.367979219
Build,157909,Alexandria,Fairfax,Virginia,08/20/2007,22312,26014,10000432,LARGE,28370,28370,28370,,,10264,28203,2.75,10264,2656,7608,28370,28203,167,6694,22138,3.31,10515,10515,10264,251,10264,5393,4871,14956,12747,10288,2459,1401,1052,0,298,17,,34,33,10,295,55,415,7232,285,6947,3996,347,3649,1933,362,1571,1380,407,973,14956,12747,10288,2459,1578,677,116,65,23,2209,10339,500,269,377,555,445,519,512,725,455,882,1249,1523,986,455,493,394,58263,10339,1630,8709,10339,3873,6466,6772,265,200,309,381,356,371,310,376,292,452,767,963,673,350,398,309,61321,27334,10527,390,437,363,1992,2141,2677,1779,509,239,10273,6332,89,3019,762,0,28,0,6,37,10527,10495,32,10527,10511,16,5432,21,5,0,24,0,0,9,45,152,307,165,163,45,181,279,659,854,1166,601,526,125,89,10,6,2,2,-77.1537,38.817362,0.3768525322
Build,341542,Williamsburg,York,Virginia,05/15/2006,23188,14957,10000124,LARGE,23441,14971,14971,,,9107,22800,2.5,9107,1796,7311,23441,22800,641,6775,19446,2.87,9661,9661,9107,554,9107,6776,2331,11193,10388,9220,1168,70,54,0,0,0,,16,0,31,186,75,443,7796,34,7762,1549,17,1532,615,19,596,790,0,790,11193,10388,9220,1168,933,165,36,22,12,805,9016,482,395,475,277,367,443,511,510,551,873,1242,1433,708,326,257,166,55502,9016,1034,7982,9016,4533,4483,6810,190,190,239,137,214,252,405,401,405,697,1057,1265,630,316,257,155,63718,24857,9687,707,1658,1374,2747,1755,763,364,204,115,9148,3356,424,4355,878,0,85,0,15,35,9687,9680,7,9687,9667,20,6872,77,60,26,27,19,32,22,17,81,178,254,407,450,940,974,720,486,811,450,564,171,90,7,9,8,10,-76.75793,37.322936,0.3799517669
Build,328435,Ashburn,Loudoun,Virginia,05/18/2007,20147,30159,10000286,SMALL,29767,29186,29186,,,10310,29767,2.89,10310,1871,8439,29767,29767,0,7768,26053,3.35,10777,10777,10310,467,10310,8517,1793,15819,14585,13313,1272,242,99,0,112,0,,31,11,43,106,70,762,7828,50,7778,3368,0,3368,2155,7,2148,1706,185,1521,15819,14585,13313,1272,1025,162,50,0,35,1234,10300,51,79,132,186,221,209,363,314,324,744,1286,2211,1614,1111,890,565,88133,10300,1214,9086,10300,5421,4879,7837,47,28,66,107,95,136,144,190,170,475,945,1798,1386,956,780,514,95767,35714,10777,1831,4054,3337,1292,65,16,38,64,80,10290,9213,114,899,53,0,11,0,0,0,10777,10768,9,10777,10745,32,8528,0,0,0,0,8,0,11,0,10,8,137,29,151,192,1024,1350,827,1148,1478,1620,428,98,9,0,11,14,-77.49064,39.041978,0.3816472099
Build,297509,Forest,Bedford,Virginia,06/04/2007,24551,68539,10000219,SMALL,16416,9984,9984,,,6208,16394,2.64,6208,1216,4992,16416,16394,22,4801,14642,3.05,6464,6464,6208,256,6208,5210,998,8596,8260,7627,633,8,0,0,0,0,,8,0,0,29,25,274,6819,8,6811,970,0,970,249,0,249,284,0,284,8596,8260,7627,633,531,94,0,8,0,336,6249,292,194,135,355,317,433,402,285,357,527,928,957,529,211,172,155,56329,6249,688,5561,6249,2869,3380,4792,134,81,78,140,215,249,281,233,250,449,810,893,483,211,144,141,64928,25114,6487,370,1009,1125,2016,1138,285,223,92,229,6235,178,145,5402,368,0,125,0,9,8,6487,6464,23,6487,6487,0,5193,38,0,14,6,0,6,0,46,58,71,126,261,311,1104,862,481,555,520,418,171,59,35,28,23,8,10,-79.29977,37.366744,0.3878683362
Build,302617,Chester,Chesterfield,Virginia,05/01/2006,23831,32774,10000136,SMALL,24798,24428,24428,,,9251,24713,2.67,9251,1784,7467,24798,24713,85,7034,21550,3.06,9593,9593,9251,342,9251,7355,1896,12745,12318,11027,1291,14,6,0,0,0,,8,0,5,78,34,296,7976,6,7970,3239,8,3231,666,0,666,568,0,568,12745,12318,11027,1291,990,143,112,40,6,427,9258,388,297,340,405,422,584,497,518,446,997,1414,1583,777,258,212,120,56807,9258,859,8399,9258,3541,5717,7068,173,122,188,207,315,403,367,388,300,770,1206,1365,730,228,212,94,63929,24543,9569,223,1112,1626,2660,1816,1179,424,215,314,9233,2361,323,5260,1161,0,88,0,22,18,9569,9547,22,9569,9507,62,7306,281,114,139,65,58,25,31,34,102,183,399,560,697,1273,1218,945,577,367,149,62,0,0,13,14,9,11,-77.43959,37.350999,0.3904078098
Build,655412,Manassas,Prince Willia,Virginia,11/19/2005,20110,22369,10000091,LARGE,39186,38852,38852,,,13006,38325,2.95,13006,2592,10414,39186,38325,861,9521,32321,3.39,13384,13384,13006,378,13006,9400,3606,20382,18656,15439,3217,606,109,0,63,381,,53,30,21,308,201,560,9280,73,9207,3716,40,3676,3217,50,3167,3609,443,3166,20382,18656,15439,3217,2283,503,193,182,56,1726,13014,357,385,283,542,577,609,566,686,785,1338,1869,2363,1377,516,433,328,62938,13014,1623,11391,13014,4978,8036,9538,175,202,142,222,310,379,403,414,479,977,1428,2038,1258,488,352,271,71654,24618,13370,197,973,1948,4757,2291,1811,793,252,348,12998,6108,82,6406,312,0,54,0,5,31,13370,13362,8,13370,13359,11,9371,92,23,0,0,0,12,8,15,190,463,360,468,517,1009,1351,1326,1401,1454,385,200,44,29,14,10,8,13,-77.47694,38.752269,0.3912677357
Build,341921,Manassas,Prince Willia,Virginia,06/30/2005,20109,59813,10000035,SMALL,29380,29020,29020,,,10997,29380,2.67,10997,2874,8123,29380,29380,0,7095,22936,3.23,11408,11408,10997,411,10997,5504,5493,16313,15109,12272,2837,359,153,0,86,112,,8,19,48,335,87,356,7347,46,7301,3986,25,3961,2267,44,2223,2357,244,2113,16313,15109,12272,2837,1805,479,305,155,93,1204,11055,564,298,285,500,619,671,732,686,630,1306,1639,1758,810,285,165,107,53636,11055,1053,10002,11055,3294,7761,7330,297,156,216,312,349,425,382,359,427,827,1128,1357,619,246,145,85,58426,23241,11443,105,1293,2103,3078,2753,1908,108,54,41,11006,5485,119,5163,133,0,28,0,41,37,11443,11406,37,11443,11190,253,5531,0,7,9,0,10,0,7,52,49,136,323,728,447,983,1280,983,315,107,46,8,9,15,17,0,11,12,-77.51294,38.790202,0.3920539846
Build,66138,Bristow,Prince Willia,Virginia,06/11/2007,20136,15010,10000290,LARGE,8910,7447,7447,,,2838,8807,3.1,2838,266,2572,8910,8807,103,2432,8110,3.33,2964,2964,2838,126,2838,2737,101,4618,4292,3806,486,99,33,0,8,58,,0,0,0,0,25,202,1383,0,1383,1303,13,1290,884,0,884,846,86,760,4618,4292,3806,486,315,107,28,36,0,326,2886,52,18,36,21,38,29,70,83,79,181,640,646,516,162,207,108,81788,2886,372,2514,2886,1325,1561,2466,36,9,6,39,19,16,53,67,36,164,492,592,468,160,207,102,86122,31020,2966,754,1535,295,192,45,79,27,8,31,2843,2536,8,164,126,0,9,0,0,0,2966,2966,0,2966,2966,0,2763,0,11,0,0,0,0,8,0,0,0,8,0,0,258,352,322,316,850,508,99,31,0,0,0,5,5,-77.56917,38.7475,0.3929270664
Build,620922,Virginia Bea,Virginia Beach,Virginia,05/14/2007,23452,20191,10000274,SMALL,61108,61108,61108,,,22320,60599,2.72,22320,4371,17949,61108,60599,509,16309,50905,3.12,23003,23003,22320,683,22320,14040,8280,31004,28842,24843,3999,327,309,0,12,0,,0,23,140,579,332,761,22491,120,22371,5405,93,5312,1337,31,1306,1010,83,927,31004,28842,24843,3999,3307,473,95,71,53,2162,22304,983,827,969,1281,1824,1650,1697,1610,1493,2487,2597,2513,867,634,396,476,45984,22304,2466,19838,22304,8342,13962,16431,549,415,678,830,1055,1094,1166,1125,1210,1939,2065,2206,737,558,345,459,50361,21470,22963,119,432,1299,5386,6637,6962,1828,200,100,22290,7099,77,13433,1493,11,61,0,42,74,22963,22935,28,22963,22922,41,13990,16,0,0,7,0,0,8,119,486,369,1004,1721,2200,2942,1381,775,670,683,393,583,300,216,76,41,10,17,-76.09333,36.839209,0.3954755054
Build,366273,Salisbury,Wicomico,Maryland,04/07/2007,21804,434,10000322,SMALL,31248,27009,27009,,,12461,30544,2.45,12461,3330,9131,31248,30544,704,7993,23613,2.95,13080,13080,12461,619,12461,7750,4711,15753,14665,12688,1977,149,54,6,0,0,,89,8,62,311,57,501,12326,94,12232,1806,39,1767,661,3,658,459,13,446,15753,14665,12688,1977,1440,257,110,88,82,1088,12547,1056,984,1001,968,853,885,735,775,834,1104,1247,1103,497,195,177,133,38319,12547,1212,11335,12547,4552,7995,8050,402,395,445,436,519,566,460,471,631,867,1004,981,460,146,149,118,47706,19852,13119,164,965,1359,2588,2897,1674,1657,824,991,12492,2726,963,5724,2793,17,189,8,63,9,13119,13083,36,13119,13040,79,7796,58,61,31,62,67,69,78,329,387,734,841,1044,748,1121,731,619,241,396,125,22,8,24,0,0,9,10,-75.56931,38.359332,0.3961508418
Build,152261,Winchester,Frederick,Virginia,03/27/2006,22603,9273,10000142,SMALL,11412,4050,4050,,,4423,10936,2.47,4423,1000,3423,11412,10936,476,3179,9154,2.88,4714,4714,4423,291,4423,3545,878,5637,5425,4785,640,14,6,0,0,0,,8,0,0,59,23,116,3877,8,3869,720,0,720,364,0,364,560,6,554,5637,5425,4785,640,552,67,5,16,0,212,4429,233,250,210,249,385,383,255,289,262,551,490,497,123,104,79,69,44141,4429,699,3730,4429,1581,2848,3182,79,91,145,133,274,235,184,216,181,454,449,438,91,69,74,69,51104,21224,4716,305,531,567,1099,678,555,315,219,447,4435,584,570,1601,1047,22,601,0,5,5,4716,4638,78,4716,4655,61,3552,101,98,39,39,54,26,105,86,91,147,292,234,286,547,371,341,186,195,86,137,39,29,7,16,3,7,-78.19396,39.267257,0.3973168992
Build,191623,Luray,Page,Virginia,01/30/2006,22835,58345,10000103,LARGE,11557,4760,0,,,4671,11311,2.42,4671,1195,3476,11557,11311,246,3287,9474,2.88,5335,5335,4671,664,4671,3395,1276,5413,4999,4137,862,9,9,0,0,0,,0,6,0,87,45,267,3406,5,3401,388,0,388,510,0,510,842,4,838,5413,4999,4137,862,510,180,79,56,37,414,4645,536,327,372,439,277,346,320,366,327,438,379,302,113,41,29,33,35299,4645,666,3979,4645,1628,3017,3293,217,149,169,267,219,303,247,294,264,365,351,278,87,28,22,33,41250,17277,5339,77,311,426,902,954,770,391,355,1153,4661,25,822,1920,1424,12,447,5,6,0,5339,5169,170,5339,5199,140,3401,55,16,82,20,6,18,38,158,249,280,300,425,330,550,208,242,148,73,56,49,41,30,13,14,4,5,-78.45621,38.665615,0.3981722046
Build,83453,Reston,Fairfax,Virginia,12/16/2006,20194,29245,10000342,LARGE,12666,12666,12666,,,5447,12666,2.33,5447,1620,3827,12666,12666,0,3403,10009,2.94,5684,5684,5447,237,5447,3865,1582,7711,6894,6166,728,240,74,0,158,0,,0,0,14,60,34,469,4160,22,4138,1790,12,1778,731,32,699,561,174,387,7711,6894,6166,728,618,50,33,19,8,817,5456,96,54,41,84,114,80,113,174,162,308,663,894,713,524,697,739,98466,5456,872,4584,5456,3449,2007,3437,45,7,41,52,28,61,76,50,62,90,289,556,506,366,543,665,116513,56499,5644,617,1201,1330,2401,71,7,17,0,0,5413,3212,38,2150,13,0,0,0,0,0,5644,5629,15,5644,5629,15,3844,0,0,0,0,0,0,8,0,0,0,36,9,58,167,536,231,49,489,584,651,533,386,88,19,4,4,-77.34658,38.977362,0.4018130533
Build,1643072,Rockville,Montgomery,Maryland,02/27/2006,20852,30394,10000113,LARGE,34956,34956,34956,,,15734,34198,2.17,15734,5922,9812,34956,34198,758,8747,25277,2.89,16466,16466,15734,732,15734,8310,7424,18298,13718,12192,1526,3144,531,0,2531,73,,9,0,49,331,81,975,8834,378,8456,4253,839,3414,2827,1214,1613,1409,713,696,18298,13718,12192,1526,1233,138,75,32,48,4580,15694,784,617,425,611,609,734,581,671,547,1291,1552,2308,1527,865,1280,1292,69097,15694,2007,13687,15694,9581,6113,8768,232,204,127,239,226,379,287,256,275,686,813,1350,1026,645,960,1063,84970,42643,16466,785,1008,954,3936,2548,5087,1773,215,160,15732,9531,143,5328,692,0,7,0,25,6,16466,16440,26,16466,16359,107,8325,0,0,12,3,9,10,0,57,150,213,132,245,102,388,465,1068,926,795,820,1556,706,577,67,24,16,22,-77.12261,39.0509,0.4048995557
Build,1178132,Washington,District Of Columbia,District Of Colum,04/03/2007,20005,53194,10000267,LARGE,10610,10610,10610,,,6266,10455,1.67,6266,4055,2211,10610,10455,155,1314,3939,3,6850,6850,6266,584,6266,1157,5109,6419,1340,1010,330,2126,682,86,1236,20,,102,0,217,2304,127,305,3897,815,3082,1407,823,584,487,289,198,323,199,124,6419,1340,1010,330,267,25,8,21,9,5079,6265,1228,399,399,439,515,469,372,291,215,483,474,512,191,124,70,84,31352,6265,456,5809,6265,1624,4641,1384,164,105,86,109,155,106,83,39,70,115,83,130,50,29,29,31,32281,26145,6882,54,153,29,567,832,1838,1008,746,1655,6268,2928,94,2587,493,0,0,10,37,119,6882,6824,58,6882,6789,93,1116,0,13,0,0,8,27,34,46,75,45,32,51,33,89,83,123,81,113,67,79,38,57,14,8,13,22,-77.03088,38.904461,0.4057511203
Build,366289,Alexandria,Fairfax,Virginia,12/11/2006,22306,3404,10000227,SMALL,28249,28249,28249,,,10821,28153,2.6,10821,3017,7804,28249,28153,96,6994,22322,3.19,11101,11101,10821,280,10821,5247,5574,14782,12205,10064,2141,1777,723,15,989,19,,31,25,15,236,75,449,6188,348,5840,4002,445,3557,2324,434,1890,1819,550,1269,14782,12205,10064,2141,1363,489,229,28,32,2577,10835,761,450,486,622,680,562,626,563,473,958,1305,1375,789,566,450,169,51347,10835,1270,9565,10835,3887,6948,7077,273,265,318,381,390,323,306,304,320,605,965,1010,615,459,402,141,60546,24823,11087,91,375,700,2263,3176,2625,1122,522,213,10770,6869,263,3268,296,0,0,17,29,28,11087,11026,61,11087,11065,22,5200,216,234,194,96,68,8,17,56,28,22,19,31,106,329,631,672,622,759,494,419,99,69,0,11,7,8,-77.08666,38.757214,0.4095072858
Build,538856,Norfolk,Norfolk City,Virginia,02/01/2005,23510,42286,10000036,SMALL,5191,5191,5191,,,1865,3663,1.96,1865,844,1021,5191,3663,1528,899,2526,2.81,1969,1969,1865,104,1865,367,1498,1478,1109,969,140,121,112,0,0,0,,9,0,5,189,5,49,1193,45,1148,166,63,103,27,5,22,43,8,35,1478,1109,969,140,105,20,0,6,9,369,1802,446,202,96,76,133,86,94,107,87,92,125,98,33,26,49,52,27500,1802,101,1701,1802,487,1315,841,261,139,55,27,63,41,12,11,20,23,53,45,18,17,16,40,17228,19377,1990,97,55,81,383,62,342,392,209,369,1872,675,32,825,97,0,0,0,123,120,1990,1977,13,1990,1968,22,355,0,0,0,0,0,0,0,0,0,6,0,24,9,32,23,33,34,63,56,51,24,0,0,0,9,10,-76.29028,36.852547,0.4098561457
Build,63430,Moneta,Franklin,Virginia,05/08/2006,24121,21171,10000121,SMALL,8605,0,0,,,3651,8512,2.33,3651,707,2944,8605,8512,93,2818,7447,2.64,5427,5427,3651,1776,3651,3213,438,4022,3717,3354,363,0,0,0,0,0,,0,0,0,27,34,244,1461,0,1461,891,0,891,864,0,864,562,0,562,4022,3717,3354,363,333,30,0,0,0,305,3682,208,237,205,334,175,304,262,222,185,488,360,302,129,62,82,127,42042,3682,500,3182,3682,1689,1993,2923,104,123,150,208,150,219,180,201,181,454,303,294,119,62,74,101,48595,24447,5494,313,642,709,1893,1115,374,168,41,239,3687,28,370,2561,485,8,219,0,9,7,5494,5419,75,5494,5436,58,3280,68,36,49,49,47,11,47,65,130,85,212,239,146,341,294,159,158,307,301,252,139,116,20,9,2,3,-79.64786,37.145705,0.4116211804
Build,539291,Roanoke,Roanoke City,Virginia,09/13/2006,24012,511,10000317,SMALL,27314,27031,27031,,,12197,26650,2.18,12197,4185,8012,27314,26650,664,7287,20345,2.79,13018,13018,12197,821,12197,7205,4992,12764,11990,10187,1803,232,222,0,0,0,,10,5,40,163,129,205,10317,92,10225,1407,81,1326,365,31,334,470,28,442,12764,11990,10187,1803,1431,228,38,94,12,774,12146,1424,1048,1203,1003,1077,963,743,797,628,1107,862,945,246,56,13,31,31691,12146,898,11248,12146,3401,8745,7380,474,303,507,543,621,636,583,582,444,842,730,838,209,56,5,7,40180,17542,13079,175,699,561,1039,2061,2532,3043,1780,1189,12189,5428,121,4569,1983,0,43,0,9,36,13079,13024,55,13079,12931,148,7194,32,17,10,25,23,53,145,331,571,777,1243,1016,800,956,510,358,211,51,26,22,0,8,0,9,10,16,-79.92767,37.305769,0.4125683906
Build,409508,Germantown,Montgomery,Maryland,09/28/2006,20874,30963,10000368,LARGE,49224,46887,46887,,,18646,49204,2.64,18646,4334,14312,49224,49204,20,12744,40395,3.17,19187,19187,18646,541,18646,12905,5741,28728,25438,21896,3542,1833,644,13,812,347,,17,19,17,329,174,918,12988,155,12833,6168,163,6005,3797,262,3535,4857,1253,3604,28728,25438,21896,3542,2811,612,87,32,0,3290,18689,357,387,337,702,741,874,1008,792,913,2213,3022,3076,1940,1080,764,483,65104,18689,1958,16731,18689,7351,11338,12866,193,233,216,431,452,409,639,500,585,1402,1833,2389,1574,877,708,425,71453,29387,19207,675,2816,3157,9162,2799,333,46,79,140,18672,6359,88,11511,658,0,19,0,13,24,19207,19169,38,19207,19168,39,12943,0,23,19,0,14,17,0,36,73,255,393,732,879,2601,2294,1428,1228,836,962,586,201,295,63,8,8,10,-77.27564,39.169859,0.4127160762
Build,1339875,Fairfax,Fairfax,Virginia,12/05/2006,22030,14980,10000330,SMALL,39431,39431,39431,,,13160,35079,2.67,13160,2765,10395,39431,35079,4352,9158,28584,3.12,13438,13438,13160,278,13160,9212,3948,21070,17956,15341,2615,1362,404,0,909,49,,0,30,53,843,70,756,9734,217,9517,5316,123,5193,2955,254,2701,2309,768,1541,21070,17956,15341,2615,2111,291,129,66,18,3114,13142,362,178,202,319,297,417,492,567,560,1086,1638,2262,1609,1161,1124,868,79659,13142,1615,11527,13142,7452,5690,9185,172,65,117,175,177,213,197,297,357,580,1067,1725,1284,986,1041,732,89900,33386,13424,284,1892,1187,2671,2050,2609,2180,431,120,13125,8356,218,3093,1406,0,17,0,14,21,13424,13365,59,13424,13349,75,9170,55,39,34,18,0,20,5,38,19,35,46,79,47,257,622,1243,1380,1796,1035,1583,611,150,51,7,13,21,-77.32787,38.846212,0.4187018797
Build,393515,Bedford,Bedford,Virginia,05/26/2007,24523,880,10000320,SMALL,18024,6754,0,,,7207,17198,2.39,7207,1908,5299,18024,17198,826,5049,14495,2.87,7778,7778,7207,571,7207,5485,1722,8092,7586,6592,994,54,13,0,0,0,,32,0,0,147,40,265,4957,45,4912,1651,9,1642,872,0,872,347,0,347,8092,7586,6592,994,772,147,34,25,16,506,7221,865,456,546,669,621,440,510,391,437,609,743,487,246,93,54,54,35117,7221,913,6308,7221,2305,4916,5070,322,199,339,385,391,357,357,352,373,520,618,462,224,85,38,48,42791,17768,7742,200,739,774,968,1632,1086,735,408,1200,7198,74,350,4037,2277,0,412,0,33,15,7742,7592,150,7742,7610,132,5510,152,89,109,84,58,40,125,205,362,377,439,522,552,636,544,405,233,227,119,80,63,68,0,21,7,9,-79.52839,37.339184,0.4215724096
Build,258104,Clarksville,Howard,Maryland,11/06/2006,21029,54986,10000221,LARGE,7616,4862,4862,,,2296,7600,3.31,2296,157,2139,7616,7600,16,2093,7248,3.46,2342,2342,2296,46,2296,2214,82,3891,3443,3089,354,79,22,0,25,32,,0,0,0,20,0,349,1665,0,1665,999,7,992,417,9,408,461,63,398,3891,3443,3089,354,241,74,31,0,8,448,2323,27,9,30,13,5,5,30,17,7,85,210,485,392,314,339,355,113526,2323,331,1992,2323,1576,747,2128,16,4,14,13,0,0,38,17,14,73,163,437,381,297,318,343,116556,41684,2383,394,636,255,402,268,191,129,58,50,2321,927,86,755,533,0,20,0,0,0,2383,2383,0,2383,2383,0,2227,0,0,0,0,22,0,0,0,0,0,5,0,9,6,41,28,25,237,372,642,358,404,34,44,4,4,-76.9367,39.198816,0.4216195559
Build,108813,Daleville,Botetourt,Virginia,09/29/2005,24083,3046,10000078,SMALL,1985,1417,1417,,,776,1985,2.56,776,128,648,1985,1985,0,638,1820,2.85,799,799,776,23,776,717,59,1005,955,872,83,0,0,0,0,0,,0,0,0,0,0,50,774,0,774,106,0,106,34,0,34,41,0,41,1005,955,872,83,77,6,0,0,0,50,746,13,30,23,22,18,16,17,46,42,119,131,122,45,42,36,24,62045,746,98,648,746,407,339,623,13,13,6,17,18,6,17,46,42,101,117,115,45,28,15,24,62462,28419,769,25,100,94,158,187,109,32,18,46,743,425,8,274,13,0,15,0,8,0,769,769,0,769,769,0,663,0,8,0,0,6,0,0,0,0,0,14,7,9,116,129,123,77,78,24,42,16,14,0,0,4,4,-79.91761,37.407301,0.4224787939
Build,410494,Dale City,Prince Willia,Virginia,12/30/2005,22193,22848,10000099,LARGE,62132,62132,62132,,,19596,62091,3.17,19596,2597,16999,62132,62091,41,16021,55500,3.46,20238,20238,19596,642,19596,15442,4154,32353,29926,23241,6685,1165,713,13,161,233,,45,32,14,247,243,726,10229,88,10141,8042,142,7900,6037,151,5886,7319,784,6535,32353,29926,23241,6685,3118,2029,686,299,553,2427,19567,291,329,459,550,604,888,860,1055,959,2268,3133,4122,2215,1017,561,256,67190,19567,2006,17561,19567,6636,12931,16053,173,285,325,332,501,669,571,749,753,1706,2722,3618,2009,956,465,219,70919,23040,20228,702,2339,1836,6016,6311,2731,232,38,23,19610,13139,159,5929,279,0,74,0,15,15,20228,20170,58,20228,20179,49,15412,39,39,30,4,20,14,10,20,37,166,284,717,900,3456,4436,1989,1109,1525,449,96,8,36,9,19,5,10,-77.34469,38.646375,0.4232940127
Build,397247,Lexington,Rockbridge,Virginia,08/01/2007,24450,12154,10000427,SMALL,15511,7606,0,,,5740,13161,2.29,5740,1722,4018,15511,13161,2350,3587,10053,2.8,6290,6290,5740,550,5740,3854,1886,6064,5082,4310,772,19,13,0,0,6,,0,0,26,612,33,292,4661,0,4661,633,0,633,242,0,242,236,19,217,6064,5082,4310,772,553,174,35,10,0,982,5613,775,491,378,329,417,351,385,345,266,407,483,455,263,111,41,116,35595,5613,698,4915,5613,2387,3226,3538,169,184,221,159,235,238,279,237,221,351,387,410,243,91,36,77,46004,18155,6239,215,436,525,681,1043,791,720,357,1471,5697,1993,589,1678,833,8,567,5,24,0,6239,6100,139,6239,6147,92,3857,54,33,7,14,15,15,45,51,157,255,319,248,252,443,357,365,248,406,239,175,67,63,21,8,8,10,-79.47658,37.794344,0.4302256193
Build,725307,Wheaton,Montgomery,Maryland,04/26/2005,20902,22511,10000043,SMALL,42503,42503,42503,,,15065,42351,2.81,15065,3712,11353,42503,42351,152,10329,34371,3.33,15467,15467,15065,402,15065,10264,4801,21015,15568,12766,2802,4019,1790,10,2100,58,,53,0,43,456,77,852,8391,528,7863,5828,1131,4697,3556,1229,2327,2388,1131,1257,21015,15568,12766,2802,2117,332,201,113,39,5447,15162,846,537,478,571,606,712,786,845,738,1414,2004,2303,1415,774,699,434,60296,15162,2347,12815,15162,7063,8099,10565,376,295,259,314,397,506,509,551,454,1001,1429,1713,1168,671,548,374,65686,26059,15534,29,147,433,1390,1486,4243,5448,2088,270,15136,11746,129,2854,362,0,7,0,8,30,15534,15477,57,15534,15494,40,10276,0,10,17,0,0,0,0,34,107,144,147,207,262,820,1575,2657,1802,1541,516,339,44,26,28,0,7,10,-77.04876,39.040759,0.4311569612
Build,43983,South Riding,Loudoun,Virginia,03/07/2005,20152,17284,10000050,LARGE,6595,6253,6253,,,2444,6595,2.7,2444,415,2029,6595,6595,0,1864,5702,3.06,2538,2538,2444,94,2444,2174,270,3888,3506,2975,531,118,16,0,102,0,,0,0,0,26,71,167,1846,7,1839,914,0,914,435,0,435,526,111,415,3888,3506,2975,531,438,79,14,0,0,382,2452,8,16,16,80,64,36,41,101,85,209,347,504,399,207,249,90,85948,2452,246,2206,2452,1337,1115,1873,8,16,8,52,6,18,33,41,52,118,247,459,364,186,206,59,93093,35795,2514,739,1551,8,10,19,43,103,25,16,2437,2227,33,67,94,0,16,0,0,0,2514,2460,54,2514,2476,38,2187,0,0,0,0,0,0,0,0,0,9,10,0,0,33,91,303,387,366,507,404,68,0,0,9,3,3,-77.5038,38.90371,0.4326709821
